video_id,source_group,comment_id,parent_id,is_reply,author,text,like_count,published_at,updated_at
W-TbY_Pkjqk,priority,Ugw6zbKx1sTXiugZAHJ4AaABAg.9lyX7xdBEVp9nZvZsw6c6d,Ugw6zbKx1sTXiugZAHJ4AaABAg,True,@noviyantonoviyanto9997,"Tenang ... Chat gpt tidak Tau persis berapa jumlah bintang di langit .... dia sebenernya adalah kumpulan big database, idenya layaknya template surat dengan mail merge tapi bisa bikin bermacam variasi2.....",0,2023-03-22T17:52:47Z,2023-03-22T17:52:47Z
W-TbY_Pkjqk,priority,Ugw6zbKx1sTXiugZAHJ4AaABAg.9lyX7xdBEVp9p8xjPH9ayD,Ugw6zbKx1sTXiugZAHJ4AaABAg,True,@sigitpratama9454,@noviyantonoviyanto9997 mereka itu overthinking sampai mengkaitkan AI sama Tuhan. Terlalu jauh 😅😅. ChatGPT bagus tapi tetep dalam kerangka berpikir matetamatis. Saya tahun 96 sudah ada mata kuliah Sistem Berbasis Pengetahuan yg mempelajari AI yang berbasis Database dan diformulasi dengan permodelan matematis.,2,2023-04-30T23:34:59Z,2023-04-30T23:34:59Z
W-TbY_Pkjqk,priority,Ugw6zbKx1sTXiugZAHJ4AaABAg.9lyX7xdBEVp9ro9k6DWcC4,Ugw6zbKx1sTXiugZAHJ4AaABAg,True,@johannawidhi4196,"😢 Ampun brooo...

Angel wis angel

Kl krna pendapat kek gini",0,2023-07-06T01:59:34Z,2023-07-06T01:59:34Z
W-TbY_Pkjqk,priority,Ugw6zbKx1sTXiugZAHJ4AaABAg.9lyX7xdBEVpAANu5kkuBbG,Ugw6zbKx1sTXiugZAHJ4AaABAg,True,@SanxAde,​@sigitpratama9454sy mulai masuk kerja th 80an.. barengan dg pesawat ab4..yg TDK memerlukan flt engineer.. tapi di bidang perawatan memerlukan SDM dan cockpit crew dg adaptasi dg computers tsb..shg waktu zaman DC10..kita sistem reset.. cockpit crew bingung masa dg sistem reset.. sistem bisa bagus..md11.. pernah mau landing tapi final approach..data dimasukin take off..MK komputer jadi error.. sampah dimasukin MK komputer juga ngeluarin sampah.. kejadian th90an..sy pikir computers integrated dg sistem nya.. merupakan alat bantu canggih jadi AI.. dimasukin dg fail safe desain dg sistem voting nya..bisa me refigure ke sistem yg paling bagus shg memudahkan atau meringankan kerja manusia,0,2024-11-03T14:22:31Z,2024-11-03T14:22:31Z
W-TbY_Pkjqk,priority,Ugxa4iN3Si0o0zBBPkp4AaABAg,,False,@waikibajar1479,Ayo go nuklir go jamur hutan untuk energi terbaharukan 😁,0,2023-02-10T22:02:13Z,2023-02-10T22:02:13Z
W-TbY_Pkjqk,priority,UgyYPXenKJIzs5s_fbh4AaABAg,,False,@wdtech_9,sblm nonton chanel ini...udah nyoba chatgpt....wow namun ngeri juga...,0,2023-02-10T21:22:34Z,2023-02-10T21:22:34Z
W-TbY_Pkjqk,priority,UgyqMYlq5BFT_F1UKcR4AaABAg,,False,@yuliastutiyuliailham7242,"Air laut telah lebih tinggi dari daratan.
Teknologi vs gempa bumi",0,2023-02-10T20:51:38Z,2023-02-10T20:51:38Z
W-TbY_Pkjqk,priority,Ugz5ICB6YZoOpPyPyu54AaABAg,,False,@romiardiantoputra2498,Izin kasih usul tema untuk selanjutnya. Apakah Gempa Turki karena HAARP? apakah HAARP itu benar ada?,0,2023-02-10T20:14:16Z,2023-02-10T20:14:16Z
W-TbY_Pkjqk,priority,UgyQM0hSVW6sQ0uoASJ4AaABAg,,False,@himawatidahmono9635,"Ja,dari Uni Köln....juga  disarankan ""menengok ChatGPT"".....skr masih ada ujian s/d maret...",0,2023-02-10T20:01:56Z,2023-02-10T20:09:25Z
W-TbY_Pkjqk,priority,Ugw6LKS4jAWFLlkLfoJ4AaABAg,,False,@syaifulnurdiansyah7385,"Pak Helmi salam hormat, tolong bahas soal balon mata2 China yg melangit di langit US",0,2023-02-10T19:40:29Z,2023-02-10T19:40:29Z
W-TbY_Pkjqk,priority,UgyUIM3z93f2ntYF6_B4AaABAg,,False,@liveaxll5751,coba nny ai nya cara menangi perang ukr sma rus,0,2023-02-10T19:14:57Z,2023-02-10T19:14:57Z
W-TbY_Pkjqk,priority,Ugx6Y8XJCCTjZ_gKq5t4AaABAg,,False,@yuliastutiyuliailham7242,"Mata -akal -hati -fokus = tembak nyawa anak bangsa hilang 1 persatu.
Gejala laka lantas dan penyakit paru paru(tanpa senjata)",0,2023-02-10T18:16:21Z,2023-02-10T18:20:29Z
W-TbY_Pkjqk,priority,UgwdBzTSWxcoQQ9Cie14AaABAg,,False,@yuliastutiyuliailham7242,Ngadabling dan ilmu nguping wkwkkwkw,0,2023-02-10T18:07:32Z,2023-02-10T18:07:58Z
W-TbY_Pkjqk,priority,UgyuQkLkrt7KrpfY8mh4AaABAg,,False,@yuliastutiyuliailham7242,"Jika dampak membersikan para korupsi memberi dampak kepada gejolak menghilangkan nyawa maka solusinya harus ada pemutihan korupsi. Sama seperti pemutihan pajak. 
Dengan catata setelah tahun 2024 yang korupsi di hukum mati. 
Tahun ini tahun jujur mengakui kesalahan. Ok ayo bismillah ke arah yang lebih baik.
Mengembalikan seihlasnya hasil korupsi wkwkkwkw",0,2023-02-10T18:00:25Z,2023-02-10T18:00:25Z
W-TbY_Pkjqk,priority,Ugw5VhsQD5WGp0YvCqd4AaABAg,,False,@triadiibrahim1348,Bu cornie jangan suka motong pembicaraan dulu dong jd ga dapet poinnya hehe,0,2023-02-10T17:39:54Z,2023-02-10T17:39:54Z
W-TbY_Pkjqk,priority,UgyP1pLMxmUpWHol-cx4AaABAg,,False,@antoniokaroja5512,Setiap pemuka agama harus turun gunung mempersiapkan mental dan moral setiap umatnya utk memasuki jaman modern yg makin wild.,0,2023-02-10T17:26:38Z,2023-02-10T17:26:38Z
W-TbY_Pkjqk,priority,UgxDzKZPuOp8l-GkPKJ4AaABAg,,False,@rezhimhdz4144,"Pak Helmy, Pak Mardigu dan Ibu Connie selalu suka dengan semua pembahasan, jujur pribadi untuk tambah wawasan.. kalau boleh, coba bahas prihal kebijakan raja arab sekarang ini.. banyak hal-hal yang di luar nalar.. terima kasih..",0,2023-02-10T16:09:31Z,2023-02-10T16:09:31Z
W-TbY_Pkjqk,priority,UgxbFT09r07p_zBRsbF4AaABAg,,False,@hendratoday8382,"ChatGP AI yang sangat mengerikan, membodohi manusia, nantinya AI ini mengontrol semuanya di dunia, termasuk google pun bisa di kontrol,. apalagi AI bekerja sesuai algoritmanya yg bisa membuatnya berkembang sendiri...woow sangat-sangat mengerikan",0,2023-02-10T15:55:06Z,2023-02-10T15:55:06Z
W-TbY_Pkjqk,priority,Ugzd5zjx0khu6waWiQN4AaABAg,,False,@adnanhata1101,Kaboom,0,2023-02-10T15:26:26Z,2023-02-10T15:26:26Z
W-TbY_Pkjqk,priority,Ugyzee46Q9brzKHFPj54AaABAg,,False,@Raharjagunawan,"Terlalu banyak kadrun susah majunya, yang penting bukan Israel, yang penting bukan barat, maunya kemana drun..? Lihatlah India maju karena bersahabat dengan Israel sudah maju India bikin kapal induk pesawat tempur rudal, di Indonesia semasih kadrun ingin seperti abad ke 7 ya kerjasama dengan Afghanistan bila perlu dengan Chehnya yang maju teknologinya, ini trio Kwek Kwek proxynya Putin yang hanya bisa ngomong dan ngeles, buktikan satu dekade Indonesia tetap bayar ditempat, yakin semakin banyak kadrun yang membuat kita terus mundur",0,2023-02-10T15:07:42Z,2023-02-10T15:10:53Z
W-TbY_Pkjqk,priority,Ugy-y1kJVG8SJXtcT-J4AaABAg,,False,@Anu_Ku,"MeNambang Di BuLan Bisa MeNgarah Ke Bencana, KaLian Semua Bodoh.",0,2023-02-10T14:29:23Z,2023-02-10T14:29:23Z
W-TbY_Pkjqk,priority,UgzWkAbQza-Tmu7Wrh94AaABAg,,False,@rakhmad2021,prosedur total kontrol (protokol) menuju one world government,0,2023-02-10T13:58:22Z,2023-02-10T13:58:22Z
W-TbY_Pkjqk,priority,UgxFqaDB0zrDD4i1-PZ4AaABAg,,False,@pusico6555,Guru gembul vs mardigu berani ga wkwkwkwk,1,2023-02-10T13:06:51Z,2023-02-10T13:06:51Z
W-TbY_Pkjqk,priority,UgwOCsYwkpwB7ukudZJ4AaABAg,,False,@tatabudiman-f2i,"kuncinya jangan mengkoreksi jawaban yang salah di chatGPT kalau mengoreksi dia akan menyimpan jawaban koreksi nya ketika orang lain bertanya jawabannya dan jawabannya merasa benar orang dia akan melike dan mngumpulkan dengan poolling jawaban terbanyak, itu sih kalau menurut saya selama menggunakan chatGPT",0,2023-02-10T12:58:55Z,2023-02-10T12:58:55Z
W-TbY_Pkjqk,priority,UgxT_uXCu6HUxlH265Z4AaABAg,,False,@umminisa2476,Bu conie cocok jadi menlu atau menhan👍,0,2023-02-10T12:47:50Z,2023-02-10T12:47:50Z
W-TbY_Pkjqk,priority,UgwJ5LczHdKcbufDS494AaABAg,,False,@muhamadselamat8233,"Kaya film person of interest, pdahal tuh film 10 tahun lalu...",0,2023-02-10T12:28:05Z,2023-02-10T12:28:05Z
W-TbY_Pkjqk,priority,UgxChlXpI45CM2x3-3N4AaABAg,,False,@cicypujilistiani4736,Bosman apa kabar?  Kok tidak kelihatan seperti sebelum²nya,0,2023-02-10T12:24:34Z,2023-02-10T12:24:34Z
W-TbY_Pkjqk,priority,Ugw311nxxiwWDgsSfEV4AaABAg,,False,@karduschanel6884,"Menurut saya Pertahanan cyber indonesia memang sangat lemah, dilihat dari kasus byorka, hacking melalui apk, hacking web pemerintah, dll. Di tambah lagi ada AI yang bisa banyak hal...",0,2023-02-10T12:23:23Z,2023-02-10T12:23:23Z
W-TbY_Pkjqk,priority,UgwwIo56_EuiiHyfl954AaABAg,,False,@abridnalavely3980,Dua hari yang lalu saya dikagetkan dengan info dr adik saya yang sudah make midjourney. Yang tinggal bikin perintah promt langsung bisa buat gambar digital yang luar biasa keren dan hebatnya itu original. Gambar2 luar biasa hanya diperintah dengan kata2 dan muncul hasilnya kurang dr 1 menit. Sangat mendominasi dan mengancam  para digital artist/ illustrator.,2,2023-02-10T12:18:51Z,2023-02-10T12:18:51Z
W-TbY_Pkjqk,priority,UgxU6hcEt_CRNhr_bod4AaABAg,,False,@mfahri1318,bahas pernyataan jokowi menjawab tragedi kanjuruhan,0,2023-02-10T11:56:06Z,2023-02-10T11:56:06Z
W-TbY_Pkjqk,priority,UgxhBu078Uzh8zQojRV4AaABAg,,False,@astracomputersystems4119,"bahas Ai, teringat ULTRON, ngeri",0,2023-02-10T11:50:41Z,2023-02-10T11:50:41Z
W-TbY_Pkjqk,priority,UgxIZfsxvUWJIvk9xhF4AaABAg,,False,@arashichaleda5715,"terima kasih sudah membahas AI ini.

di dunia kreatif sendiri sudah sangat terdampak dengan adanya AI. 
AI ini awalnya terlihat menyenangkan, tetapi lama-lama AI ini menjadi sangat menyenangkan. 

saya termasuk yang pesimis manusia akan bertahan dengan AI ini. AI ini distrupsi yang sangat besar untuk kehidupan manusia. cara hidup manusia 5 tahun mendatang mungkin akhirnya menjadi jauh berbeda dengan yang kita lakukan sekarang

yang paling menakutkan adalah cara berfikir manusia yang menjadi downgrade/decaying/penurunan.
dalam evolusi sudah banyak contoh  decaying ini, misal contoh supir taxi di London pada jaman dahulu cukup mudah mencari jalan, tapi kemampuan tersebut mulai berkurang dengan adanya GPS (maaf ini saya lupa penelitiannya siapa). cara berfikir manusia akan menurun, kegigihan manusia untuk belajar akan jauh berkurang. 

banyak hal yang terdampak oleh AI ini. termasuk kesenjangan pengetahuan dan kesenjangan ekonomi. hanya orang-orang yang mempunyai kapital yang mampu memanfaatkan teknologi yang paling baru (bukan hanya AI). sedangkan yang biasa-biasa saja akan semakin tertinggal. mungkin era Dystopia bisa saja terjadi dimasa depan.

mungkin untuk sekarang AI masih ada kekurangan. tetapi AI akan terus berkembang hingga diluar nalar manusia itu sendiri. AI akan terus belajar dan mungkin eksistensi kita sebagai spesies Homo Sapiens sudah tidak relevan lagi untuk bertahan hidup. 

ini pendapat saya dan keresahan saya melihat perkembangan AI ini baik secara finansial maupun secara moral. pendapat sayapun tidak murni pendapat saya sendiri karna saya sedikit2 juga menyerempet pendapat dari Yuval Noah Harari. 

AI memang sudah tidak bisa dibendung. semoga cepat ada regulasi yang memperlambat atau mengatur penggunaan AI.",0,2023-02-10T11:21:09Z,2023-02-10T11:21:09Z
W-TbY_Pkjqk,priority,UgxIZfsxvUWJIvk9xhF4AaABAg.9lxDxVjPBhe9mCALWPwB2M,UgxIZfsxvUWJIvk9xhF4AaABAg,True,@helmimuhaymin,Al   banyak buka peluang,0,2023-02-16T15:57:28Z,2023-02-16T15:57:28Z
W-TbY_Pkjqk,priority,UgxIZfsxvUWJIvk9xhF4AaABAg.9lxDxVjPBhe9mCBTLD57AT,UgxIZfsxvUWJIvk9xhF4AaABAg,True,@arashichaleda5715,@helmimuhaymin masih butuh regulasi untuk itu. Peluang kriminal juga sama banyaknya,0,2023-02-16T16:07:16Z,2023-02-16T16:07:16Z
W-TbY_Pkjqk,priority,Ugy3vhWndOYPut89Px94AaABAg,,False,@44Animasiarima,"Konoha, teknologi jauh ketinggalan, koropsi terdepan 😂",0,2023-02-10T10:53:23Z,2023-02-10T10:53:23Z
W-TbY_Pkjqk,priority,Ugz3xLfIbKIwWEREp594AaABAg,,False,@yuyutnuriansyah4607,"Geogle ttep the winner, geogle  sdh membuat bard AI saingan chat gpt",0,2023-02-10T10:26:57Z,2023-02-10T10:26:57Z
W-TbY_Pkjqk,priority,UgwFUWNUvDJ34x959Zd4AaABAg,,False,@deurya.k4023,"AI : You can run, but you can't hide...",0,2023-02-10T10:17:58Z,2023-02-10T10:17:58Z
W-TbY_Pkjqk,priority,UgyFFyacZSoj7g1CQBR4AaABAg,,False,@lalumuhammadazizfikri,#Bossman2024,0,2023-02-10T10:16:28Z,2023-02-10T10:16:28Z
W-TbY_Pkjqk,priority,UgyXP1ZnB-3Hc5jYLl14AaABAg,,False,@abangwin1564,"selamat datang, anda semua baru ada di depan gerbang AI. Mudah mudahan si mardigu menyadari betapa Logisnya dan beralasannya semua Program pak Jokowi.",0,2023-02-10T10:13:37Z,2023-02-10T10:17:13Z
W-TbY_Pkjqk,priority,UgxBjkL-sMBuZ2fmQXl4AaABAg,,False,@Itismeryan1,Beware of SkyNet,0,2023-02-10T10:10:41Z,2023-02-10T10:10:41Z
W-TbY_Pkjqk,priority,Ugy5oLJRJ_akAt457pt4AaABAg,,False,@themsbukutulis,Perlu diketahui chatgpt yg umum dipakai masih terbatas pada Database tahun 2021. Yg bakalan up to date adalah mesin telusurnya Microsoft yaitu bing dengan memanfaatkan chatgpt terbaru. Belum dirilis untuk umum saat ini tp google jg jadi kalang kabut karena hal ini. Bisa jadi di masa depan Microsoft kembali menguasai dunia karena fokus mereka di dunia software n cloud. Apalagi banyak perusahaan dunia yg mengandalkan cloud nya Microsoft. Jd peningkatan kinerja perusahaan bisa ditingkatkan sesuai dengan akar/preferensi perusahaan plus AI.,0,2023-02-10T10:01:36Z,2023-02-10T10:01:36Z
W-TbY_Pkjqk,priority,UgwD_R9zNokctAbxyaF4AaABAg,,False,@CuriousMe8888,"masih terlalu dini kalau melihat kekurangan AI2 saat ini, ini baru pengembangan lo, gimana ntar kalo udah makin advance, sekarang aja udah bikin heboh.",0,2023-02-10T10:01:02Z,2023-02-10T10:01:02Z
W-TbY_Pkjqk,priority,UgzhzHEgtxukjkr7CWB4AaABAg,,False,@poeplepower2.0,"Bukanya sudah jelas ya dari awal lahirnya era medsos akan mewujudkan hal yng akan diluar nalar kita.  Cuci otak perlahan merubah keyakinan,  tindakanya udah terlihatkan prilaku manusia akan trend cuci otak tsb mirip2 contoh kecil ""lato-lato"", dan bnyak hal lain yang tak terasa, namun terpaksa harus kita ikuti perubahan tsb.",0,2023-02-10T09:55:26Z,2023-02-10T09:57:08Z
W-TbY_Pkjqk,priority,Ugwpurg_uzH3I0-U2bJ4AaABAg,,False,@artcetak,"tolong dong bang helmi utk durasi diperpanjang, biar tuntas dan detail ini kan youtube bukan tipi. jadi terkesannya buru2 dalam menjelaskan padahal enak bgt nntn beliau2 ber3 ini",1,2023-02-10T09:52:36Z,2023-02-10T09:52:36Z
W-TbY_Pkjqk,priority,UgxHJfVYIhSHwiLDXK14AaABAg,,False,@ridoekal3619,Jadi sekarang klo mau belajar agama kita cukup berguru sama chatGPT saja ya. Tapi jangan tanya agama chatGPT...,0,2023-02-10T09:38:55Z,2023-02-10T09:38:55Z
W-TbY_Pkjqk,priority,UgyuoaUFoYwhMSKWfZF4AaABAg,,False,@egigunawan1830,"Indonesia perlu menjalin kerjasama yang baik sama negara yang update teknologinya seperti tetangga kita Singapur, kita kerjasama dalam dunia pendidikan dan teknologi ciptakan SDA berkualitas tinggi",1,2023-02-10T09:09:04Z,2023-02-10T09:09:04Z
W-TbY_Pkjqk,priority,UgyME14nsh1BryWjNCd4AaABAg,,False,@toooonyb,Masih ada yg percaya omongan wowiek?? 😂🤣,0,2023-02-10T09:07:37Z,2023-02-10T09:07:37Z
W-TbY_Pkjqk,priority,UgzbmWV1vFEYkm5AKRV4AaABAg,,False,@egigunawan1830,"Kita gk perlu buat satelit, saya setelah liat berita balon china di tembak jatuh Amerika berfikir, kenapa Indonesia tidak buat balon yg bisa melayang lama di angkasa tanpa harus keluar atmosfer guna menjadi balon pusat komunikasi dan sebagai teleskop pengawas jadi kita tidak ketergantungan satelit negara lain",0,2023-02-10T09:06:52Z,2023-02-10T09:06:52Z
W-TbY_Pkjqk,priority,UgxK9jemRvwSy6OmWf54AaABAg,,False,@egigunawan1830,Ini bahan pelajaran yang bisa kita bagikan ke keluarga atau sahabat kita tentang bagaimana cara AI itu bekerja dan dampak positif dan negatif nya,1,2023-02-10T09:04:43Z,2023-02-10T09:04:43Z
W-TbY_Pkjqk,priority,UgwDaGlJEBQy-wI8jVV4AaABAg,,False,@jonkpambudi2262,"Mbah Google gak mau lah disuruh the end..konon sebentar lagi mereka keluarin Bard, AI berbasis LaMDa yang hmmm..lebih pintar -baca mengerikan- tampaknya. ""Perang"" teknologi tak bisa dihindari",0,2023-02-10T08:53:44Z,2023-02-10T08:53:44Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg,,False,@abdulazizersyadi358,"Meski saya cuma tukang soto ayam di SBY ,tp saya selalu ngikuti kalian bertiga atau masing masing,banyak ilmu yg menambah wawasan kita ,yaahh paling tidak kita gak kaget lihat atau dengar lompatan kemajuan ,dan informasi peradaban.",149,2023-02-10T08:42:35Z,2023-02-10T08:42:35Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9lyjEUVzEKp,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@pocongserem8211,soto cak har ya,2,2023-02-11T01:22:28Z,2023-02-11T01:22:28Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9lzJRC-RcKV,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@PangeranQuote,Semnagat mas ajak yang lain atau keluarga agar dapat pemikiran terbuka 💪,4,2023-02-11T06:47:31Z,2023-02-11T06:47:31Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9lzqIu1vjhy,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@yudhowahyu3761,Soto cak Abdul 👍🤣,2,2023-02-11T11:43:29Z,2023-02-11T11:43:29Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m0n73FF0su,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@adi-ps4uq,semangat,0,2023-02-12T05:54:08Z,2023-02-12T05:54:08Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m0sNTzXcsd,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@arifabdulmuslimin5412,gue cuma kuli bangunan bang.,1,2023-02-12T06:40:04Z,2023-02-12T06:40:04Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m2_Rt8Z1Y0,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@ernandoseptian2434,Gaada hubungannya kalo anda tukang soto.. emang kenapa ??,3,2023-02-12T22:33:07Z,2023-02-12T22:33:07Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m4QOtjKqSr,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@AbdurRohman-tt1lj,Saya penjual tahu,2,2023-02-13T15:43:49Z,2023-02-13T15:43:49Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m5w4xLYts5,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@ndloghokjaran6328,"Seharusnya dari nonton mereka, jualannya bisa jadi tukang soto global, dengan delivery dibantu AI online, offline, pameran soto internasional. Sukses 👍👍",4,2023-02-14T05:48:41Z,2023-02-14T05:48:41Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m66YLremim,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@jawatimur5672,Toko kelontong,1,2023-02-14T07:28:49Z,2023-02-14T07:28:49Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m6bWFSzVtn,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@marchellita3157,"@AbdurRohman-tt1lj 
SAYA HOBBY MAKAN TAHU ... 
🌎🌍🌏",1,2023-02-14T12:08:09Z,2023-02-14T12:08:09Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m8fkJxsBs7,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@yatmanpatiwara9586,apa lagi saya yang cuma tukang cukur lulusan smp dari jonggol,0,2023-02-15T07:23:39Z,2023-02-16T07:06:03Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9m9LfMpmMkz,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@achmadbuhari7376,Saya juga tukang soto.,1,2023-02-15T13:38:43Z,2023-02-15T13:38:43Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mAOQERaFM6,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@aeoe4999,BEST Bumbu SOTO Pke ini👉12:40,0,2023-02-15T23:21:58Z,2023-02-15T23:23:37Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mBD75V4LoX,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@krisnosihombing928,Aku pengangguran juga selalu ikutin,0,2023-02-16T07:02:28Z,2023-02-16T07:02:28Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mBj2NrtuzK,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@segaraputra5696,"Sama mas... Profesi kita bukan berarti kita harus ""buta"" Akan pengetahuan 
Btw saya seorang security atau bahasa kerennya satpam 😅🙏🙏",2,2023-02-16T11:50:11Z,2023-02-16T11:50:11Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mDwTQeRHHR,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@andraogondrong8103,"Tukang soto lebih berkah bang,daripada ber Jas perlente tapi sukanya korupsi.",1,2023-02-17T08:25:57Z,2023-02-17T08:25:57Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mJrf-S-gqZ,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@sukimanbinrikin1756,"Sama Cak,sy cuma tukang Bakwan Malang,Lok Cibitung Kab Bekasi.",0,2023-02-19T15:39:26Z,2023-02-19T15:39:26Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mL7zXhouhF,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@etysuhaeti6292,Kecerdasan sekarang gak dilihat dari ijasah..apalagi kecerdasan emosional dan kecerdasan spiritual ..otodidak juga cukup,0,2023-02-20T03:30:01Z,2023-02-20T03:30:01Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mRvOgvQfKy,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@andyadinata4191,Youtube juga sekarang memang bergeser menjadi Open University.,2,2023-02-22T18:45:56Z,2023-02-22T18:45:56Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mSeTerBtrC,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@dronetani,Saya petani suka tepnologi,0,2023-02-23T01:37:19Z,2023-02-23T01:37:19Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mVScHH6pXC,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@firdausmaulana8514,Keren mas,0,2023-02-24T03:42:45Z,2023-02-24T03:42:45Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mjav8goT94,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@savin777,"Pak tukang soto, HT nya bunyi terus tuh, ada panggilan, ""soto 3 ditunggu segera, tukang bakso ikut merapat""",0,2023-03-02T00:52:35Z,2023-03-02T00:52:35Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9mnuD4mD7I-,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@daftar37,@AbdurRohman-tt1lj kalau anda penjual tahu . Saya tidak tahu .,1,2023-03-03T16:58:09Z,2023-03-03T16:58:09Z
W-TbY_Pkjqk,priority,Ugyhx0VOcjPXsX1ipr94AaABAg.9lwwo2oU3bb9nupluKJ2QW,Ugyhx0VOcjPXsX1ipr94AaABAg,True,@parkahollow3319,Anda Intel pasti bukan sekedar tukang soto ayam 😂,0,2023-03-31T06:05:26Z,2023-03-31T06:05:26Z
W-TbY_Pkjqk,priority,Ugw6GiTEnzrYHGfAZ-V4AaABAg,,False,@blackcrow2949,emm... baru dibahas ya? Dibagian sana dah di bahas dari 3 tahun yg lalu.,0,2023-02-10T08:32:58Z,2023-02-10T08:32:58Z
W-TbY_Pkjqk,priority,Ugx8hQSdfOHeVAgMKNF4AaABAg,,False,@bhejock4600,Next bahas HAARP gempa turki,0,2023-02-10T08:32:53Z,2023-02-10T08:32:53Z
W-TbY_Pkjqk,priority,UgwJfuHjjLOpdVi30CV4AaABAg,,False,@luckycaspers,"Chatgpt mengunakan komputer kuantum jadi sangat berbahaya jika lepas kontrol saya programmer bayangkan saya tinggal ketik ""coding  game ular "" dia langsung keluar coding yang bisa kita run untuk bermain game ular",1,2023-02-10T08:13:59Z,2023-02-10T08:16:32Z
W-TbY_Pkjqk,priority,UgwN_ie1FwW57TD4Qtd4AaABAg,,False,@MichaelAsmara,Setelah saya check Chat GPT AI masih banyak bolong2nya dalam menganalisa data..tapi buat senang2 sih OK hanya saja kalau dipakai sebagai referensi masih kurang banget.Mungkin kedepannya ya...,0,2023-02-10T08:09:20Z,2023-02-10T08:09:20Z
