video_id,source_group,comment_id,parent_id,is_reply,author,text,like_count,published_at,updated_at,relevance_score
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCpDL8D3jo,Ugx66bhtplA6unifdG94AaABAg,True,@mochamadrizkypradana680,"Maaf sebelumnya saya kurang setuju dengan pernyataan narasi yang salah mengenai ""dunia bergerak ke STEM"". Kalau anda pelajari perkembangan dunia saat ini. Dunia sekarang memiliki dua superpower, yaitu US dan China. Persamaan dari keduanya adalah kedua negara tersebut merupakan negara kiblat perkembangan teknologi dunia. Tidak bisa kita abaikan bahwa majoritas produk modern yang diproduksi saat ini memiliki research HQ yang pastinya berada di kedua negara tersebut, sehingga mereka bisa mendominasi ekonomi dunia. US dan China juga mendominasi perbincangan politik dunia karena mereka merupakan negara dengan kekuatan militer terkuat di dunia, dan hal tersebut bisa ditarik ke kemampuan riset STEM mereka. Jika kita tarik lagi, salah satu syarat bangkitnya suatu peradaban bisa dilihat dari key technology yang mereka pegang. Bisa dilihat dari mesopotamia, romawi dan yunani kuno, mesir kuno, china kuno, islam 700-1000 AD, eropa renaissance dan abad eksplorasi, jerman dan austria-hungaria pada pre perang dunia pertama, amerika pasca perang dunia kedua, dan sekarang china modern. Semua peradaban yang disebutkan tadi merupakan pusat teknologi pada zamannya.",1,2025-10-13T06:27:44Z,2025-10-13T07:13:01Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCpberObyl,Ugx66bhtplA6unifdG94AaABAg,True,@yo_wassupdude,Mau berapa tahun lagi ngurus HEART?,1,2025-10-13T06:31:11Z,2025-10-13T06:31:11Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCrHnOZHmd,Ugx66bhtplA6unifdG94AaABAg,True,@kakakbaimchannel4054,"​@yo_wassupdudeTERMUL nih pasti, fix🎉",0,2025-10-13T06:45:49Z,2025-10-13T06:45:49Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCrLiZxnTK,Ugx66bhtplA6unifdG94AaABAg,True,@Curry.N,"Terlalu idealis, ketika kompetensi tidak ada jangan berharap ada kemajuan di segala sektoral, terutama di sektor ethics.",4,2025-10-13T06:46:21Z,2025-10-13T06:46:21Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCrMfJc-Mm,Ugx66bhtplA6unifdG94AaABAg,True,@kakakbaimchannel4054,​@mahendra8546SUNGGUH TONG KOSONG ANDA😂,0,2025-10-13T06:46:29Z,2025-10-13T06:46:29Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCrq7BnetS,Ugx66bhtplA6unifdG94AaABAg,True,@OmarAinunNadhif,"​@Curry.Nbetul udah ketinggalan, mending kejar akhirat aja. hafalin tulisan2 arab. 😅",0,2025-10-13T06:50:38Z,2025-10-13T06:50:38Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCu5O0kMg_,Ugx66bhtplA6unifdG94AaABAg,True,@LukasManek-v4z,Semoga di baca pihak LPDP,2,2025-10-13T07:10:20Z,2025-10-13T07:10:20Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCuEK-G-vz,Ugx66bhtplA6unifdG94AaABAg,True,@yo_wassupdude,​@kakakbaimchannel4054kasian banget yg nggak punya original thoughts dikit dikit termul. 😂😂😂😂😂. Basi banget,1,2025-10-13T07:11:33Z,2025-10-13T07:11:33Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCvCSraKrH,Ugx66bhtplA6unifdG94AaABAg,True,@kakakbaimchannel4054,​@yo_wassupdudeklo ga punya original thought trus knapa komen Loe yg sbelumnya dihapus bro??malu ya klo kebaca ama yg lain??wkwk😂,0,2025-10-13T07:20:02Z,2025-10-13T07:20:02Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOCw9NE2MAl,Ugx66bhtplA6unifdG94AaABAg,True,@bapao83,"Saalah. Dunia butuh agama..

😂",0,2025-10-13T07:28:21Z,2025-10-13T07:28:21Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOD0JefGl5y,Ugx66bhtplA6unifdG94AaABAg,True,@sangali5123,"STEM itu bicara data fakta, tidak bicara humaniora. Makanya STEM tidak bicara tujuan/arti hidup, kebijaksanaan, moral, dll. Itu ranah humaniora, STEM gak perduli hal itu.
Dan kalo bicara konteks Indonesia, STEM sangat dibutuhkan karena kita sangat tertinggal.
Jadi membenturkan STEM dengan HEART adalah keliru. Selain dua hal yg berbeda, itu juga tidak relevan.",6,2025-10-13T08:13:27Z,2025-10-13T08:13:27Z,5
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAODUW8GASUS,Ugx66bhtplA6unifdG94AaABAg,True,@lockeypky8063,​@dgame6761sangat setujuuuu,5,2025-10-13T12:37:18Z,2025-10-13T12:37:18Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAODUqtbjuBt,Ugx66bhtplA6unifdG94AaABAg,True,@mrthinker8443,"​@sangali5123komen diatas gk mencampuri Stem dan hearts, subtansi komen diatas tiap orng yg akan belajar stem (alat/skill) harus juga dilandasi sama Hearts (dasar/moral)",1,2025-10-13T12:40:16Z,2025-10-13T12:40:16Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAODYX4gPuIL,Ugx66bhtplA6unifdG94AaABAg,True,@sangali5123,"​@mrthinker8443
Jelas tulisan diatas tujuannya mendiskreditkan pentingnya STEM, makanya ada pernyataan ""...menghasilkan generasi yg rapuh dan berbahaya"".
Inilah kenapa saya bilang pernyataan diatas itu keliru, karena membenturkan dua hal yg berbeda dan tidak ada relevansinya.

Tulisan denial seperti diatas itu saya tahu karena banyak bertebaran, cuma narasinya saja yg berbeda walaupun secara substansi sama. Tipikal argumen orang-orang/komunitas yg gagal bersaing dengan peradaban maju lainnya. Caranya dengan Red Herring memaparkan sesuatu yg tidak ada relevansinya dengan substansi permasalahan.",4,2025-10-13T13:12:23Z,2025-10-13T13:12:23Z,5
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAODZe7q2Y_0,Ugx66bhtplA6unifdG94AaABAg,True,@julianmejerk5985,"​@bapao83untuk persekusi,untuk memupuk sektarian.Sdh terlalu mengedepankan ilmu keagamaan yg ujung2 nya doyan korupsi, kekerasan.",0,2025-10-13T13:22:13Z,2025-10-13T13:22:13Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOERQKGmsUt,Ugx66bhtplA6unifdG94AaABAg,True,@Nazereno..paulos,Setuju oleh karena itulah KKN dimana mana.,0,2025-10-13T21:29:32Z,2025-10-13T21:29:32Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOESKc_Ou-U,Ugx66bhtplA6unifdG94AaABAg,True,@HaSim4430,​@kakakbaimchannel4054silahkan menghafal terus... hinggah kaplingan syurga milikmu seorang ...,0,2025-10-13T21:37:29Z,2025-10-13T21:37:29Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOEUPjS7LOK,Ugx66bhtplA6unifdG94AaABAg,True,@FrimussSimarmata,STEM dan HEART harus berdampingan.,2,2025-10-13T21:55:40Z,2025-10-13T21:55:40Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOEbLMizuGX,Ugx66bhtplA6unifdG94AaABAg,True,@jimiedailangi5379,​@sangali5123nicee,0,2025-10-13T23:04:58Z,2025-10-13T23:04:58Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOEonZlMYne,Ugx66bhtplA6unifdG94AaABAg,True,@AizenV7,"jangan biasakan befikir secara biner seperti ini; kalo mengambil A berarti menolak B.
siapa yang bilang kalo menerapkan STEM berarti membuang kemanusiaan?",11,2025-10-14T01:02:33Z,2025-10-14T01:02:33Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOEpoMOBztd,Ugx66bhtplA6unifdG94AaABAg,True,@SunuyOkomrah,"Cocok,seimbangkan STEAM DAN HEART",3,2025-10-14T01:11:24Z,2025-10-14T01:11:24Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOErQzXH5JE,Ugx66bhtplA6unifdG94AaABAg,True,@kangJamal-p9j,🤔,0,2025-10-14T01:25:33Z,2025-10-14T01:25:33Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOEyQc8lUed,Ugx66bhtplA6unifdG94AaABAg,True,@divagaming3970,"setuju tapi menurutku gini, anak usia 10 tahun ke bawah itu dikuatin fondasi HEART nya, terus mulai usia 7 tahun membangun fondasi berpikir ke arah STEM dan usia 10 tahun keatas  bisa difokuskan dikebut skill STEM nya",3,2025-10-14T02:26:40Z,2025-10-14T02:26:40Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOFSN1YxOv3,Ugx66bhtplA6unifdG94AaABAg,True,@arijoe3068,"H E A R T harus diajar langsung di orang tua dalam satu keluarga.
jika anak"" dididik HEART dgn benar didalam keluarga, STEM menjadi akselerator menuju tujuan HEART",0,2025-10-14T06:57:04Z,2025-10-14T06:57:04Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOFTtE5GbEh,Ugx66bhtplA6unifdG94AaABAg,True,@DanzaBaking,"Contoh di dunia nyata dari analogi diatas :
Seseorang yang skillful tapi mentalitynya kurang, akan rapuh dan ga bertahan lama di 'stardom'nya..Olahragawan contohnya. Orang yang berilmu tinggi seringkali gagal dalam praktek di lapangan, misal wirausaha, karena apa?mereka 'termakan' oleh ego 'pintar' yang selama ini jadi baseline menilai seseorang, namun tidak dibekali mentality seperti HEART diatas..di sisi sebaliknya, orang yang berani mencoba dan awalnya ga pintar lama2 akan jadi pintar karena terus mencoba..
Bakat saja tidak cukup, hardwork dan dedikasilah yang menentukan perjalanan panjang kesuksesan...(HEART dulu baru STEM)",0,2025-10-14T07:10:20Z,2025-10-14T07:10:20Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOFXh9tZid7,Ugx66bhtplA6unifdG94AaABAg,True,@AljazariFoundation,"kalau sudah di STEAM ke Sini baru Fair, gimana ya kesetaraan masih susah, kemiskinan masih banyak, kita compare indonesia aja dengan sebelah kalah segala-galanya",0,2025-10-14T07:43:38Z,2025-10-14T07:43:38Z,5
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOFaQ8mB1l_,Ugx66bhtplA6unifdG94AaABAg,True,@wening-arkana,"anda keliru. membandingkan STEM dengan HEART yg anda maksud.
STEM untuk belajar science
HEART lebih untuk belajar akhlak dan adab.
dua2nya perlu
dan bisa kok melakukan keduanya. mengapa harus pilih salah satu.",3,2025-10-14T08:16:08Z,2025-10-14T08:16:08Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOGSscqviiO,Ugx66bhtplA6unifdG94AaABAg,True,@drowranger8433,"Humanity, Ethics, Awareness, Reflection, Truth. sifatnya relatif pak & biasanya yang memakai slogan2 H.E.A.R.T. ini masih jauh dari kemanusiaan, etika, kesadaran, refleksi, dan kebenaran, hampir semua politikus korup & orang munafik make slogan ini.",3,2025-10-14T16:20:45Z,2025-10-14T16:21:38Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOGX8oQV787,Ugx66bhtplA6unifdG94AaABAg,True,@iqlanads,Luar biasa. Mampu memahami mendalam.❤,0,2025-10-14T16:58:03Z,2025-10-14T16:58:03Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOHOVvyGPCm,Ugx66bhtplA6unifdG94AaABAg,True,@jauharulmusthofa8886,anda sangat cerdas saudaraku.,0,2025-10-15T01:01:48Z,2025-10-15T01:01:48Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOHq7819sWq,Ugx66bhtplA6unifdG94AaABAg,True,@MarihotPurba,Beliau tidak bilang hanya mengutamakan STEM 😂. Soal tentang karakter pusat pembentukannya adalah keluarga. Institusi pendidikan hanya sekian persen.,1,2025-10-15T05:11:49Z,2025-10-15T05:11:49Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOJ42_Wi6Gm,Ugx66bhtplA6unifdG94AaABAg,True,@xing6639,"bacotan orang yg gagal di STEM. loser seperti anda yg bikin negara ini mundur ke belakang, bahkan stagnan aja pun susah eh malah mundur",0,2025-10-15T16:41:31Z,2025-10-15T16:41:31Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOJzS241py3,Ugx66bhtplA6unifdG94AaABAg,True,@Priscanara0107,Dan kita tidak punya keduanya.,0,2025-10-16T01:11:48Z,2025-10-16T01:11:48Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOMa5ujL1c0,Ugx66bhtplA6unifdG94AaABAg,True,@seksikrpm4521,tentu sesuai kondisi masing2,0,2025-10-17T01:28:03Z,2025-10-17T01:28:03Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOMbkq57EWf,Ugx66bhtplA6unifdG94AaABAg,True,@UmmiAfif-xx3sk,@bapao83 BETUL! SINGAPURA CINA SEMUA ISINYA. BANYAK PELACUR TINGGAL DI NGR MILIK SUKU MELAYU YG SDH DIRAMPOK CINA ITU.,0,2025-10-17T01:42:31Z,2025-10-17T01:42:31Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAONh4P-b34h,Ugx66bhtplA6unifdG94AaABAg,True,@limoncello-lm4gq,"MUNAFIK.....KOMENMU AJA AI DETECTED, HEART NDASMU KUI, DIAJARI PINTER MALAH ORAGELEM.................PEKOK SU PEKOKKKKKKKKKKKKK TERUSSSD DIPIARAA!",1,2025-10-17T11:48:15Z,2025-10-17T11:48:15Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOO5_aoMUy5,Ugx66bhtplA6unifdG94AaABAg,True,@That_One_Guy...,"Apalah ini omongan IQ 78- ...
bukan nya HEART itu embel2 yang selalu diutarakan agama, tapi selalu gagal dalam eksekusinya karena nggak punya cara yang nyata untuk menegakkannya?

STEM itu diperlukan negara bobrok kayak Indonesia, beberapa diktator menghambat perkembangan STEM karena bisa mengacaukan rezim mereka.

Apaan lagi sih HEART HEART ga jelas... mangnya lu bisa mengubah cara pikir orang kayak Naruto.",5,2025-10-17T15:31:06Z,2025-10-17T15:31:06Z,2
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOPAsYgMoc9,Ugx66bhtplA6unifdG94AaABAg,True,@indonesiaraya26,Super,0,2025-10-18T01:36:37Z,2025-10-18T01:36:37Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOPB0vClRxB,Ugx66bhtplA6unifdG94AaABAg,True,@indonesiaraya26,​@mahendra8546justru yg korupsi adalah yg tidak menjaga etikanya,2,2025-10-18T01:37:54Z,2025-10-18T01:37:54Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOPMjSX2guM,Ugx66bhtplA6unifdG94AaABAg,True,@limoncello-lm4gq,"diajari pinter kok emoh, PEKOK!",0,2025-10-18T03:20:14Z,2025-10-18T03:20:14Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAORnITQv3yr,Ugx66bhtplA6unifdG94AaABAg,True,@dewabaja6163,"Tapi nyatanya STEM tdak dapat HEART juga hanya sekedar Smboyan, hanya untuk membodohi orang lain",0,2025-10-19T01:59:34Z,2025-10-19T01:59:34Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOS6ZHQZseR,Ugx66bhtplA6unifdG94AaABAg,True,@Yungas2024,Ngga heran di mana - mana manusia robot ngga punya empati + manusia zombie + psikopat makin menjamur ternyata kurikulum sekolah sekarang ikut menyumbang terbentuknya manusia abnormal 😢😮,0,2025-10-19T04:56:37Z,2025-10-19T04:56:37Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOS9Pyfeirp,Ugx66bhtplA6unifdG94AaABAg,True,@limoncello-lm4gq,"@Yungas2024 nggak mutu komenmu, ada sekolah yang mau bikin anak pinter malah dicaci...nggak usah SOK2an mengedepankan empati, lu nggak sadar uda seberapa mengakar ini minim literasi dan juga korupsi! sudah terbukti pendidikan STEM bikin negara lebih makmur malah di halang2in, DUNGU!",0,2025-10-19T05:21:34Z,2025-10-19T05:21:34Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOWwSrPQs-F,Ugx66bhtplA6unifdG94AaABAg,True,@ekoprasetyosetiadi4396,Bicara itu mudah. STEM dan HEART sama-sama bagus. Metode yang sudah terbukti sekarang berhasil adalah STEM. Tidak usah menginginkan hal-hal yang masih dalam impian.,0,2025-10-21T01:55:50Z,2025-10-21T01:55:50Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOWzy90kusb,Ugx66bhtplA6unifdG94AaABAg,True,@rafaskyler5465,alangkah baiknya jika kita menguasai stem dan mempunyai heart,1,2025-10-21T02:26:27Z,2025-10-21T02:26:27Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOaYd5Qc9GR,Ugx66bhtplA6unifdG94AaABAg,True,@mulyanto1,"Bener, bangkitkan lagi Pendidikan Moral Pancasila dan P4 biar ada standar moral umum buat generasi kedepan; tenggang rasa, gotong royong, hormat menghormati, tolong menolong,...dll",0,2025-10-22T20:55:07Z,2025-10-22T20:55:25Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOnmxo18Oe8,Ugx66bhtplA6unifdG94AaABAg,True,@insting6350,dua2 nya bagus dan harus seimbang,0,2025-10-28T00:19:08Z,2025-10-28T00:19:08Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOr7P2ID_8P,Ugx66bhtplA6unifdG94AaABAg,True,@Frost-qt7hc,"LOL, what world are you livin in? negara kita TERTINGGAL brok, gausah ngomongin adab lagi, trus selama ini dicekokin ayat buat apa klo bukan buat adab? we need SCIENCE KNOWLEDGE. kita bukan hidup di jaman medieval lagi yang harus diajarin ""what-to-do"" buat sesama, we need ""how-to-do"" buat sesama. how? ya dengan STEM.",0,2025-10-29T07:24:13Z,2025-10-29T07:24:13Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAOsttWf0eZX,Ugx66bhtplA6unifdG94AaABAg,True,@ign_harry,"H.E.A.R.T itu tugasnya orang tua, keluarga, dan lingkungan sekitarnya, termasuk ulama. Jangan menambah berat tugas sekolah di luar batas, kasihan guru, mereka juga manusia dengan segala keterbatasan dan masalahnya masing2. Udah paling benar sekoloha fokus ke STEM. Anda di rumahlah yang membangun fondasi HEART, biarkan sekolah dengan fokus dengan STEM. Jika dunia  kekurangan manusia bijak, sadar, dan bertanggung jawab, mungkin rumah dan lingkungan anda yang kekurangan figur panutan.",1,2025-10-29T23:55:55Z,2025-10-29T23:55:55Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAP8aJ_KoXYf,Ugx66bhtplA6unifdG94AaABAg,True,@startup_inspiration3356,"​@indonesiaraya26cuma muter muter diskusi TIDAK MENGHASILKAN PRODUK RIIL. JEPANG KOREA CHINA TAIWAN JADI NEGARA MAJU KRN JADI PRODUSEN/manufaktur. LULUSAN STEM BANYAK, JADI PABRIK SDM NYA YG MAJU BANYAK, PRODUKTIVITAS DAN EKONOMI MEROKET. BUKAN DISKUSI2 & RETORIKA MULU KERJA NYA. UDAH KEBANYAKAN YG BEGINIAN DI INDO.",2,2025-11-05T11:31:57Z,2025-11-05T11:31:57Z,5
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPADqUpHwBV,Ugx66bhtplA6unifdG94AaABAg,True,@BapakIwan,ini yang bikin negara gak maju. Teknologi itu penting bos...kita dijajah eropa karena lemah dalam sains dan teknologi,0,2025-11-06T02:45:20Z,2025-11-06T02:45:20Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPB1F_JWd20,Ugx66bhtplA6unifdG94AaABAg,True,@azwarabidin,"Anda tidak akan sampai pada HEART jika tidak terlebih dahulu menguasai STEM. Argumentasi mereka yg pesimis terhadap ""STEM above all"" merupakan gerakan retoris yg berupaya berlindung di balik ""incompetence"" atau ketidakmampuan mereka berkompetisi dalam hidup sehingga berpaling ke HEART secara superfisial dengan mengajak masyarakat untuk turut dalam kawanannya.",0,2025-11-06T10:14:33Z,2025-11-06T10:14:33Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPCzs5f2fNw,Ugx66bhtplA6unifdG94AaABAg,True,@mgm0763,"Sebenarnya, ujung utama pendidikan, ya HEART ini.... Sisanya, hanya alat.",0,2025-11-07T04:32:12Z,2025-11-07T04:32:12Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPFJzE-8Gx6,Ugx66bhtplA6unifdG94AaABAg,True,@yuliusarafat,Bener banget,0,2025-11-08T02:15:10Z,2025-11-08T02:15:10Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPMyKZLAfy4,Ugx66bhtplA6unifdG94AaABAg,True,@davidsm3038,😊 bukannya Agama sudah hadir disana?,0,2025-11-11T01:31:09Z,2025-11-11T01:31:09Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPN27oyZLmQ,Ugx66bhtplA6unifdG94AaABAg,True,@Ripkitsttst778,​@rf402BERAT😂😂😂😂😂,0,2025-11-11T02:13:07Z,2025-11-11T02:13:07Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPSmCL6vNdH,Ugx66bhtplA6unifdG94AaABAg,True,@rickythamrin1314,setuju..stem hanya alat...esensi hidup bukan di stem..namun di heart,0,2025-11-13T07:40:37Z,2025-11-13T07:40:37Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPXbWgW9mhh,Ugx66bhtplA6unifdG94AaABAg,True,@krabbypattyenak,"Kalau Indonesia mau menjadi Negara Maju, mesti mencetak Ilmuwan2, Inovator yg punya Background STEM.
Jangan suka berdelusi, memangnya Heart doang bisa bikin orang2 jadi orang yg bisa Ber Inovasi, Jadi Penemu,Jadi Penghasil Barang2 untuk Kebutuhan  seluruh Masyarakat .Silahkan anda jedug2 kepala, menghapal kitab, dan lihat hasilnya, makin makmur dan sejahtera atau makin susah ,jadi sering minta donasi  spt dlm iklan2 youtube.Hidup ....mabok agama.😂",0,2025-11-15T04:43:29Z,2025-11-15T04:44:34Z,2
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPYl4uC3OnL,Ugx66bhtplA6unifdG94AaABAg,True,@whoami66669,"bro, di negara maju, narasi seperti ini hanyalah jadi ketawaan orang-orang. Tau kenapa? Narasi bijak dan penuh nilai dan norma general dan vague hanyalah memuaskan fantasi makhluk primata akan ""kebenaran"". Jeez, that's so cheesy and cringe. Ughh",0,2025-11-15T15:26:19Z,2025-11-15T15:38:24Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPYlyHSlP6z,Ugx66bhtplA6unifdG94AaABAg,True,@whoami66669,"@sangali5123 yes, well and beautifully put.",0,2025-11-15T15:34:01Z,2025-11-15T15:34:01Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPbD0pPMEBU,Ugx66bhtplA6unifdG94AaABAg,True,@MediaBerkah-k2n2p,"India menghasilkan 1 juta insinyur per tahun
Maka wajar di ameriky- Inggris byk org India jadi tenaga ahli IT
Kita perlukan mengurangi jam pelajaran ilmu sosial tapi perbanyak jam pelajaran ilmu STEM agar bisa bersaing dengan negara lain..
Bahasa inggris saja kita kalah dg Philipina - Thailand - Malaysia India Pakistan Bangladesh",0,2025-11-16T23:36:53Z,2025-11-16T23:36:53Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPgzeZcGmlJ,Ugx66bhtplA6unifdG94AaABAg,True,@THESCIENCEHUNTER-mfn,"Setuju, STEM penting, tetapi HEART utama. Untuk menghancurkan sistem yang bobrok dibutuhkan generasi yang memahami cara menjadi manusia.",0,2025-11-19T05:26:49Z,2025-11-19T05:26:49Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAPhObzm0P1b,Ugx66bhtplA6unifdG94AaABAg,True,@datalabura1546,"jangan didengerin, ini orang yang mau Indonesia tetap goblok , 

tetaplah fokus pada STEM",0,2025-11-19T09:13:39Z,2025-11-19T09:13:39Z,2
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAQ7zhBK8Clw,Ugx66bhtplA6unifdG94AaABAg,True,@sangpengelana9222,betul,0,2025-11-30T02:25:55Z,2025-11-30T02:25:55Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAQMsSSeaI-v,Ugx66bhtplA6unifdG94AaABAg,True,@IoTi-w4h,Pemikiran kolot...justru H.EART  tanpa STEM hasilnya skarang banyak yang imoral...suka geruduk..karna tidak pandai analisis informasi akhirnya berperilaku seperti kambing yang bisa ditarik ke msna-mana sesuai keinginan orang yang,0,2025-12-05T21:11:12Z,2025-12-05T21:11:12Z,3
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAQQwGQ09PGD,Ugx66bhtplA6unifdG94AaABAg,True,@muhamadied5639,@rf402,0,2025-12-07T11:01:28Z,2025-12-07T11:01:28Z,0
8xzl337mEJg,priority,Ugx66bhtplA6unifdG94AaABAg.AOBUjb4s2uvAQUpBJo8jnU,Ugx66bhtplA6unifdG94AaABAg,True,@PUTRIARTMEDIA,ITU SATU KESATUAN HOLISTIK...dan tidak harus di pisahkan,0,2025-12-08T23:16:34Z,2025-12-08T23:16:34Z,0
